시도,시군구,농장명,축종,지번주소,도로명주소,읍면,사육두수,동수,면적,위도,경도,기준일자,원본파일
제주특별자치도,서귀포시,대포양돈,,제주특별자치도 서귀포시 대포복개로,,,810,5,872.27,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,흑돼지농장,,제주특별자치도 서귀포시 서홍로,,,370,3,1620,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,신풍농장,,제주특별자치도 서귀포시 성산읍 남산봉로,,,1590,9,2619.72,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,신나축산,,제주특별자치도 서귀포시 안덕면 사계북로,,,1842,8,1798.14,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,칠성양돈,,제주특별자치도 서귀포시 표선면 가시로,,,7085,17,6415.08,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,두리농장,,제주특별자치도 서귀포시 대정읍 암반수마농로,,,1253,5,1360.8,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,새미농장,,제주특별자치도 서귀포시 대정읍 대한로,,,891,6,1512.58,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,자모농장,,제주특별자치도 서귀포시 대정읍 일주서로,,,1573,5,1211.38,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,팜CI,,제주특별자치도 서귀포시 대정읍 대한로,,,2020,5,1935,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,서림농장,,제주특별자치도 서귀포시 대정읍 일과리,,,2400,10,4594.05,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,별빛농장,,제주특별자치도 서귀포시 대정읍 암반수마농로,,,1130,5,1373,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,장수농장,,제주특별자치도 서귀포시 대정읍 대한로,,,1510,8,1622.24,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,돈돈축산,,제주특별자치도 서귀포시 대정읍 암반수마농로,,,2258,8,2000.42,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,성광농장,,제주특별자치도 서귀포시 대정읍 암반수마농로,,,1351,8,1309.6,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,올레축산,,제주특별자치도 서귀포시 대정읍 대한로,,,2508,6,2620.7,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,농업회사법인(주)피그랜드 대지지점,,제주특별자치도 서귀포시 대정읍 암반수마농로,,,401,8,2745.68,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,홍관농장,,제주특별자치도 서귀포시 대정읍 중산간서로,,,800,6,1719.31,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,명신양돈,,제주특별자치도 서귀포시 표선면 가시로,,,2410,6,1681,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,제주한라축산,,제주특별자치도 서귀포시 대정읍 동일리,,,2664,7,2950.8,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,엠유농장,,제주특별자치도 서귀포시 남원읍 생기악로,,,2123,9,2513.04,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,수산양돈장,,제주특별자치도 서귀포시 성산읍 서성일로,,,1008,4,1389.6,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,문선농장,,제주특별자치도 서귀포시 대정읍 암반수마농로,,,3400,13,3928.18,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,천일농장,,제주특별자치도 서귀포시 대정읍 암반수마농로,,,835,3,819.4,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,제주그린농장,,제주특별자치도 서귀포시 남원읍 남조로,,,200,6,480.85,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,봉영팜,,제주특별자치도 서귀포시 남원읍 태수로,,,1140,7,1582.61,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,한솔농장,,제주특별자치도 서귀포시 대정읍 대한로,,,1598,1,1531.02,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,승하축산,,제주특별자치도 서귀포시 안덕면 중산간서로,,,1515,5,1457,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,먼농장,,제주특별자치도 서귀포시 안덕면 평화로,,,1123,5,2304,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,태양농장,,제주특별자치도 서귀포시 대정읍 암반수마농로,,,915,6,1021.04,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,보리농장,,제주특별자치도 서귀포시 대정읍 일주서로,,,1369,5,1439.6,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,정진농장,,제주특별자치도 서귀포시 대정읍 서림중앙로,,,1351,6,2052.81,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,세하축산,,제주특별자치도 서귀포시 남원읍 자배오름로,,,3193,13,2785.88,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,태웅농장,,제주특별자치도 서귀포시 남원읍 중산간동로,,,1356,10,1403.54,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,관흡농장,,제주특별자치도 서귀포시 표선면 한마음초등로,,,1448,5,1365.73,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,신흥농장,,제주특별자치도 서귀포시 남원읍 신흥앞동산로,,,935,6,1352.89,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,농업회사법인(주)피그랜드 삼본지점,,제주특별자치도 서귀포시 대정읍 암반수마농로,,,5024,10,5022.8,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,농업회사법인(주)피그랜드 한라지점,,제주특별자치도 서귀포시 대정읍 동일리,,,1050,4,1367.6,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,서부팜,,제주특별자치도 서귀포시 대정읍 암반수마농로,,,2142,4,1871.71,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,영농조합법인 거부양돈,,제주특별자치도 서귀포시 남원읍 자배오름로,,,4494,7,3999.93,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,대정양돈,,제주특별자치도 서귀포시 대정읍 암반수마농로,,,3320,10,3293.61,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,알드르농장,,제주특별자치도 서귀포시 서홍로,,,23,1,266.4,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,길갈영농조합법인,,제주특별자치도 서귀포시 남원읍,,,643,3,973,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,오름농장,,제주특별자치도 서귀포시 대정읍 평화로,,,2469,11,2872.21,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,가시농장,,제주특별자치도 서귀포시 표선면 중산간동로,,,3586,5,3088.08,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,피그피아,,제주특별자치도 서귀포시 대정읍 무릉도원로,,,1348,2,1781.44,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
제주특별자치도,서귀포시,동진팜,,제주특별자치도 서귀포시 대정읍 암반수마농로,,,1699,5,1295,,,2024-05-10,제주특별자치도 서귀포시_양돈 농가 규모_20240510.csv
